i,in,out
200,-2.2111358341793066,-0.8018929593990199
201,-0.4837890602265871,-0.4651367298099423
202,0.22557786137248903,0.22366962071074362
203,1.7342949091693272,0.9866638547794936
204,2.43279657638227,0.6509202897009596
205,-1.9095663691589193,-0.9431641273228534
206,0.36773762147064515,0.3595052309572975
207,3.475035686264846,-0.3272983559821866
208,-0.19375511841306037,-0.19254509695523137
209,-2.2551554467152632,-0.7748243555566776
210,3.7085667163956213,-0.5370820426336118
211,0.5178452500787123,0.4950090524879524
212,1.5170349577330544,0.9985552056375259
213,-0.7894181671284539,-0.7099436318618211
214,-0.5272618604113111,-0.5031689628659788
215,-0.940125594980622,-0.8076321684512436
216,3.8524844817324277,-0.6525098401747911
217,-0.4200324075275619,-0.40779004380043987
218,-4.635437542389102,0.9970406988253637
219,-1.8331025215565022,-0.9657945309499953
220,4.708159971194942,-0.9999910577539638
221,1.8413868344318451,0.9636132213915665
222,4.7787079460169615,-0.9978017032892842
223,-4.291298909417078,0.9126439100776499
224,-4.295256817218296,0.9142545743139511
225,3.224375984828556,-0.0826888101682769
226,2.24353134757294,0.7821203267969501
227,2.9739206512986405,0.16688745361236879
228,-3.5052422748172676,0.35568754850975015
229,-0.5677656127482245,-0.5377495704407946
230,-0.07517609367670652,-0.07510530475543982
231,-1.6608534269141595,-0.9959475993125048
232,-2.581538503647761,-0.5312320759572325
233,-3.736851945816213,0.5607234681222176
234,4.714581248947654,-0.9999975969802364
235,-2.4139013067763715,-0.6651475101067554
236,-3.50446499580109,0.3549609923388844
237,2.930261114039042,0.20976200150666582
238,0.12997722771060816,0.12961156245169056
239,-2.368202115970571,-0.6985653358033959
240,4.611140554155961,-0.9948787552638061
241,4.936610449388086,-0.974967506853393
242,-1.890753847458695,-0.9492487798046783
243,4.792792471485377,-0.9967693802934797
244,-2.341225705648773,-0.7176116976899933
245,-3.65510562282127,0.49124015289605116
246,1.3716934873960818,0.9802444216872158
247,2.058910966508347,0.8832185892814322
248,4.920075296034602,-0.9785106069370055
249,-0.40135847483263154,-0.39066922077673333
250,-1.8981339215521376,-0.9469017234047449
251,2.4599876178855604,0.6300402455297159
252,-1.2015779550583106,-0.9326097096200664
253,-1.9661417712212437,-0.9228635794502805
254,-1.366411876791127,-0.9791861047921262
255,3.363127542077345,-0.21972725919109162
256,2.0517001293506922,0.8865772033621423
257,1.7987024962917697,0.9741416066120046
258,-4.390868739020091,0.9487561042644551
259,3.4339922407316026,-0.2882507893218802
260,-0.6039774759003746,-0.5679207508524932
261,0.558304891045619,0.5297492457298175
262,-3.0598159507816702,-0.08168558729590722
263,-2.3007588669520853,-0.7451993826537382
264,-0.629066054020816,-0.5883898470672809
265,-4.870372721406082,0.9875465032355311
266,-0.1446548052628538,-0.14415084887741175
267,-4.037354274755773,0.7806852632078928
268,-1.081827387352472,-0.8828176333170554
269,2.1240130028065063,0.8508387989543008
270,-0.9719705953839319,-0.8259980876474954
271,-4.991006409895911,0.9614366008240138
272,-4.930944564702612,0.9762116454857335
273,-0.7891219729699528,-0.7097350034680713
274,0.3827483213810601,0.37347133424335505
275,1.3028959282784247,0.9643288013670428
276,-0.8436364505781246,-0.7470653867100282
277,3.7345254083913924,-0.5587955720429035
278,-0.5789972220171391,-0.5471848750671676
279,-1.410533720572903,-0.9871854113831765
280,-3.8179205938830374,0.6259334976607981
281,-4.02918715221848,0.7755554492567275
282,-1.306229316843145,-0.9652058145164856
283,4.272145706492248,-0.9046480164967834
284,-4.943221158635685,0.9734763399484515
285,1.0667382171041861,0.8756297796897189
286,1.060875780376468,0.8727832923216549
287,1.829445553120883,0.9667363540381312
288,2.484084666784571,0.6111462791797669
289,0.8652622263503018,0.761265327992146
290,1.869359173572237,0.9557602102164655
291,-4.882440820719247,0.9855759951156475
292,-4.1479330254832,0.8448797657665446
293,0.9207053493306794,0.7960287369300065
294,-1.6437015104761954,-0.9973435940121459
295,1.0124907214197432,0.8481539333982571
296,3.2378935498031867,-0.09615211833729007
297,1.8704152770900462,0.9554490276535145
298,-3.3053979698272795,0.16307375606249247
299,3.326264802063167,-0.18362426649757316
300,-0.2719608036974974,-0.26862068825718627
301,2.6120041205376743,0.5051782818282767
302,-0.5955682618919989,-0.5609792692060395
303,0.9655768893535177,0.8223772701357285
304,0.09464061673487234,0.09449939974911341
305,1.3907325601776355,0.9838322746775986
306,-3.093720400826391,-0.04785396963204814
307,0.7065240476705936,0.6491938087967799
308,-2.6463052756681646,-0.47528451523090254
309,2.228742516668827,0.7912497900643848
310,0.7974056469549817,0.7155461756128707
311,1.3162118922907995,0.9677680366187358
312,1.5236006023461623,0.9988864885095704
313,3.2039490647011215,-0.06231600866608374
314,-3.6353633698878083,0.47394956143088907
315,2.73591836882475,0.39463840749547185
316,-0.6372108563871592,-0.59495596111666
317,-2.5802799754419103,-0.5322979132216347
318,4.592302209245112,-0.9927982445516889
319,-1.392334832201929,-0.9841179662679621
320,3.508903321703195,-0.3591067896359622
321,4.645745329388664,-0.9977801336785689
322,-4.655910522601843,0.9984055158134664
323,1.6500705550284833,0.9968594435961571
324,0.20380209474135325,0.20239419182630206
325,-0.741139965323383,-0.6751293018695941
326,2.0026453579403913,0.9081933891783566
327,1.9494418072170772,0.9291662025393248
328,-3.2389822565899506,0.09723572356789184
329,-3.538851608459689,0.3868922128049238
330,0.4982451128155485,0.47788474277729764
331,-4.0198530649487685,0.7696293323723117
332,1.7894313398335648,0.9761944206874332
333,2.3335963727501152,0.7229041601071426
334,-4.516693031606769,0.9809125803946432
335,4.319598014008351,-0.9238443658674625
336,2.413389477691854,0.6655296118781637
337,4.70546435243684,-0.9999760248596937
338,-3.468114814479245,0.32075089225761005
339,-0.727545772011281,-0.6650388006096338
340,4.08446379269853,-0.8092481330171246
341,-3.7217064581971226,0.5481191265462245
342,2.1096664729946,0.8582890322819094
343,-2.757099577157124,-0.37508927254593855
344,-1.7773670710940104,-0.9787400249072673
345,-2.776992984741302,-0.35657530704269674
346,3.3511260854267144,-0.20800355908595317
347,2.2455106471259656,0.7808854397307088
348,-0.7668539715514955,-0.6938732299682872
349,1.5596048271804874,0.9999373758218325
350,3.6043166961706175,-0.44638734196768726
351,1.3840244423980097,0.98260877580786
352,-0.6434948507078531,-0.5999949935199059
353,3.120320710187733,0.021270339194974702
354,0.6458224317014483,0.6018554400974387
355,2.5133270132219043,0.5877424622783162
356,-4.9372330338299095,0.9748288878841576
357,-0.03889874195187715,-0.03888893300099007
358,-3.862502978232464,0.660068785945649
359,-2.1426323839726735,-0.8409087613542126
360,-2.6357374666035605,-0.4845557011389323
361,-4.0795972016113025,0.806379599726271
362,2.7540772464060517,0.3778892215924696
363,1.139166878396245,0.9082852738158494
364,-3.9943007374342665,0.7530649378130371
365,4.8481695514344425,-0.9907959720411695
366,0.4297302411753978,0.4166255857321415
367,2.0714869938664005,0.8772512291712974
368,-0.8846633331023279,-0.773701735662773
369,4.029845572103942,-0.7759709280623206
370,-4.83125473909511,0.9929437797273998
371,-0.8969813451410424,-0.781446917582895
372,-1.0221751785887345,-0.8532444196309232
373,-1.832782978089419,-0.9658773419939383
374,3.244231892778977,-0.1024591198857678
375,-2.637866512958087,-0.4826921988809421
376,-2.647749768537069,-0.4740131085374175
377,-0.05610809410057316,-0.05607865958186752
378,3.052116806014169,0.08935650583591691
379,-1.2703780702734402,-0.9552128023129781
380,0.34842419164666794,0.34141711096325894
381,3.0933540463033493,0.04821990121873256
382,-0.05181882003741811,-0.05179563258692603
383,-3.617531675642811,0.4581733109015141
384,3.297788323583142,-0.155561324397149
385,-0.01894882050583635,-0.018947686572564557
386,-3.844547854008411,0.6464751328578715
387,1.4454371774887442,0.9921528263953948
388,-3.535754908377423,0.3840348179133963
389,1.2436534129303678,0.946964299871165
390,0.2787625441368813,0.2751661735894506
391,-3.382246193268176,0.2383373835265599
392,1.0324350141624383,0.858550037540769
393,1.994975653688209,0.9113768066986987
394,-0.9372815390336631,-0.8059518027179451
395,-3.7801873111255837,0.5960676327778641
396,-1.5074765634893195,-0.9979959734991035
397,4.9215902882286064,-0.9781970980458886
398,0.7028059903912931,0.6463612881010131
399,-4.547453393017307,0.9864289332250743
400,-0.49931549136746023,-0.47882471349382416
401,-3.3230533464244405,0.18046647535643298
402,0.5945459717957324,0.5601326939637798
403,-0.3147078248852564,-0.3095386589665058
404,-0.7599382297407431,-0.6888766704879653
405,1.9456357950321201,0.930566408297014
406,2.1742425256799756,0.8233848475426471
407,3.7846791059153437,-0.5996682232533239
408,2.7623406461397937,0.37022573148522503
409,-4.1384415284339156,0.8397642497103409
410,-1.8876919127144598,-0.9502073873031336
411,-3.777289998415867,0.5937387826643821
412,0.832401471603732,0.7395499366776582
413,-3.4158644155839255,0.2708459904065235
414,-1.2802992261893353,-0.958101610098944
415,4.124429209625574,-0.8320740529307358
416,-2.4646331075066374,-0.6264259472503482
417,3.8676083454051593,-0.6638953452141979
418,-3.1239340162481923,-0.01765771961453387
419,2.232666947918678,0.7888439406523556
420,-1.4550979636291028,-0.9933144072153314
421,3.682251466207558,-0.514700949337622
422,1.8346182469296812,0.9654003811328455
423,-1.7927331423940585,-0.9754729486373231
424,4.269963963603702,-0.903716093593728
425,-2.7484977327330706,-0.38304911007070797
426,1.594794254995614,0.9997120635399985
427,-1.6568858150876087,-0.9962965881394864
428,2.6688638025458724,0.4553175531766787
429,1.2197487786946903,0.9390129955527352
430,-3.3545186601527077,0.21132072827228648
431,-0.06335237155861706,-0.06331000236212787
432,0.9750047321869437,0.8277045437101263
433,-4.39593337101617,0.9503444000424093
434,1.2343178877578609,0.9439232124974665
435,-2.9523615753380117,-0.18810375480715677
436,2.8994030897873904,0.23982886140187729
437,-2.5604018939008077,-0.5490195740374649
438,-2.9468886867334207,-0.19347610385057326
439,4.567882016275158,-0.9895770255565398
440,-4.97616396856839,0.9654126186145203
441,-2.6812376342326285,-0.44426619496316405
442,1.1693203095287574,0.9204852026906153
443,-1.8649821208048623,-0.9570385472752996
444,-1.2235396645215213,-0.9403098613478152
445,-4.944766100525376,0.9731217146058029
446,-4.445394960576557,0.9645683303000492
447,2.3940903723253615,0.6798090826928713
448,-4.32070002409846,0.924265619363774
449,3.987958390538253,-0.7488768966577976
450,-3.766287294969154,0.5848496110863775
451,3.1949882480366663,-0.05337022546043696
452,1.8648184253720257,0.9570859996981259
453,2.7191509971128927,0.4099886849000976
454,3.4929853386809473,-0.34420572486736456
455,-2.6354912892233995,-0.4847710326795827
456,-3.140925589924951,-0.0006670636153713932
457,-3.3247556294317926,0.18214054652723854
458,-0.6268255371204146,-0.5865767404529677
459,2.8188198540879283,0.3171973874791441
460,3.4744131498449002,-0.3267100448315893
461,0.3077296228617632,0.30289569570674235
462,-1.590359629570789,-0.9998086446953696
463,-4.823145979113962,0.9938727111385941
464,4.602811034359685,-0.994002341797079
465,2.835981836693844,0.30087574498852865
466,-0.5989663242480192,-0.5637890424784452
467,-3.889945918373099,0.680432938527586
468,2.0597931884399023,0.8828045174704098
469,-3.38497592450262,0.24098755924164716
470,-0.5901416458146858,-0.5564787166005519
471,0.42632690177218047,0.4135292773179589
472,-3.1057675370750593,-0.035817453781356735
473,-4.749399198685628,0.9993152000434311
474,4.820075005624509,-0.994207460889921
475,-1.981087253555408,-0.9170048178859308
476,4.237931849925404,-0.8895408656832023
477,-4.614940985214845,0.9952557002686622
478,-3.6907963687618075,0.522008210949984
479,3.798285766286571,-0.6105010890870674
480,-2.722226148186868,-0.40718193436764993
481,2.3533488822516313,0.7091160642512815
482,4.555500384019116,-0.9877182072357463
483,-2.172689496579583,-0.8242651724395634
484,-3.593302455380356,0.4365044836352103
485,-1.2820026642480409,-0.9585881330658454
486,-0.5184650527004631,-0.49554749632008044
487,1.1649602966444395,0.9187726644389896
488,-2.0108145427415804,-0.90474390417927
489,4.369744908960307,-0.9418696074144264
490,-4.105279165576872,0.8213002852632819
491,0.014174898754746312,0.014174424071085195
492,-4.325077301991733,0.9259277851666792
493,3.1265741950525596,0.015017893964458868
494,-2.1344924985388367,-0.845285972608475
495,3.3726991747836346,-0.22905476625054785
496,-4.789699228880484,0.9970130509017905
497,-0.4940131293806349,-0.47416300482633444
498,2.4647345322565006,0.6263468853693145
499,-2.17266349317545,-0.824279895391308
500,3.8026113087832334,-0.6139212634207543
501,-4.4099236044898475,0.9546050181661907
502,1.6518999457548378,0.9967129039094582
503,0.15472330368894172,0.15410671423904784
504,-1.7955677831282324,-0.9748450711567331
505,-3.991207986418245,0.7510264757135149
506,3.772762780590162,-0.5900898492033952
507,1.4528754612999795,0.9930553875994411
508,-1.8846775907323743,-0.95114238670665
509,-2.4825741009491487,-0.6123412210194085
510,2.260311286685568,0.7715546703262833
511,2.1662180552203902,0.8279120427269683
512,-0.8645973282230668,-0.7608340128667235
513,-4.867451417121566,0.9880018898588023
514,-0.571708391162743,-0.5410695567352503
515,-4.016936172309249,0.7677636513645603
516,-3.9189142841426907,0.7013728098339853
517,3.2734807830045365,-0.13150610761043988
518,3.4603510372220017,-0.3133877322173233
519,-4.36613565172697,0.9406508419939829
520,-4.351448342818731,0.9355650473091913
521,4.397326285733465,-0.9507769532098493
522,3.242093328526842,-0.10033157776093832
523,1.478136109650846,0.9957101127817501
524,4.219133891610896,-0.880796257849981
525,3.445447967977995,-0.2992011238274178
526,-0.9229177239968012,-0.7973658470161931
527,2.0830687658379587,0.8716329021485046
528,-0.286298470840588,-0.2824033065985158
529,2.3427743546397117,0.7165322911770183
530,2.3243820448037535,0.7292400059405085
531,-1.336496459368619,-0.9726771239217813
532,3.29252392967141,-0.15035888639359113
533,0.568863110723361,0.5386745520076817
534,-0.6000610360798408,-0.5646928475937308
535,2.86317321138874,0.27483630033767437
536,2.244319984289418,0.7816286624582757
537,2.4800594115249073,0.6143273801521446
538,-0.8316852870698044,-0.7390676820304211
539,0.3046096447424762,0.29992081316698926
540,-4.746439076659794,0.9994203514792201
541,0.5959537217735444,0.56129832271886
542,-3.904030837486081,0.6906866791197162
543,-1.4620887411559846,-0.9940971468500824
544,-2.0658585478806435,-0.8799391511477337
545,-4.353809426516308,0.9363962659175811
546,4.01383192386599,-0.765770960440827
547,2.522662062796801,0.5801644593419155
548,-1.0371265817397102,-0.860946086482296
549,-0.5468831516930972,-0.5200275047357119
550,0.8487579770236753,0.7504601116494497
551,0.7441636688154463,0.6773567964876058
552,-3.1658915731142354,0.024296528429523692
553,3.5056212277464116,-0.3560416942362879
554,-2.999917943701268,-0.1412012427047222
555,4.64003348929843,-0.9973834832782665
556,3.004980509547932,0.13618761109190933
557,3.208524591788965,-0.0668819748349019
558,-3.24921145701241,0.10741118698865162
559,-2.649914484454974,-0.4721059285457986
560,-0.9850831772231072,-0.8333180731617654
561,-1.9834835783419968,-0.9160463491626127
562,3.506393690985339,-0.3567634317166151
563,2.1712576706759545,0.8250750327373705
564,0.9808974921101876,0.8309969592862677
565,-0.4883613055474356,-0.4691793829672458
566,-1.3731697876316673,-0.9805353507633952
567,-1.0816087685502507,-0.8827149234937535
568,-3.276482296539979,0.13448095724043538
569,-4.305129833410466,0.9182099062015174
570,-2.5022576755109585,-0.5966618980837646
571,-1.9151297972033554,-0.941300661641088
572,1.7827017250563626,0.9776319404428565
573,0.08931068007390186,0.08919199783462983
574,-0.675997406617147,-0.6256756880475679
575,-3.41084181779625,0.26600772788555066
576,4.2762333907011545,-0.9063824593839673
577,-3.3151643406063327,0.1727014627740888
578,-4.68811650875155,0.9997054380226716
579,4.378942037404561,-0.9449197677425297
580,0.3348860342562554,0.3286615373157404
581,0.17850011424998313,0.17755371946650053
582,-2.803135113262699,-0.33203253495127355
583,2.528680705807651,0.5752518001592242
584,-0.2208765823385439,-0.21908499359618344
585,-2.6696347331532233,-0.4546310359770924
586,1.1790748394867556,0.9242532001570011
587,3.7552527254850423,-0.5758635869784663
588,2.8701783407247605,0.2680942430432319
589,1.018264256441238,0.8511983097091246
590,-2.155791061742478,-0.8337149932341755
591,-4.738119760254554,0.9996689817474371
592,-4.395501529448928,0.9502099222809434
593,4.006681062327717,-0.7611526061108856
594,-3.356195165269946,0.212959074751422
595,-1.8508303200675802,-0.9610460435225833
596,-0.2588473376921052,-0.2559664600537983
597,2.9028674773242393,0.23646414890380676
598,-4.3818213191873365,0.9458582444587971
599,3.04396347900876,0.09747415711734736
600,-2.7461296845913297,-0.3852354663480189
601,-1.1877575865675982,-0.9275332187451492
602,-1.2849431782208143,-0.9594214343569959
603,-4.7960461472249785,0.9965027795464371
604,-0.14161059374688256,-0.14113776865806285
605,3.837140064444291,-0.6408057844948333
606,-4.628448106576256,0.9964790329957847
607,2.274385971787644,0.7625247517543062
608,1.0479116428108615,0.8663822287564393
609,3.8010727889364393,-0.612706080104102
610,-0.37046275726043576,-0.3620468344789077
611,0.4478377781883869,0.43301755248767204
612,1.1972901546161385,0.9310537315792075
613,-2.7687245703331764,-0.3642879334431277
614,-1.5406439502073244,-0.9995454515329534
615,-0.024610032503553647,-0.02460754838590749
616,-4.6599170325397585,0.998623663177781
617,-0.9973489469089236,-0.840035659425595
618,1.4330598741162481,0.9905293216290088
619,-1.3077522593347135,-0.9656029313516109
620,-1.9951912967597851,-0.911288032647843
621,-1.2516465557656498,-0.9495025285572396
622,1.2576251530406612,0.9513613890732359
623,-1.3181395966234977,-0.9682517175265982
624,0.5149454587465174,0.49248738144757764
625,-3.7072145469535056,0.5359409564866042
626,3.3077392006322004,-0.16538319782999703
627,0.018427862159549058,0.018426819202939294
628,-4.949042308932255,0.9721280463715976
629,1.030475640016586,0.8575437606484891
630,4.311539510691402,-0.920729862644652
631,0.944940049657923,0.8104618168453838
632,-2.5297536691062863,-0.5743738105580175
633,-3.130937427659881,-0.010655024309604664
634,-1.7237064787923395,-0.9883320039295878
635,3.340898129180615,-0.1979886027733731
636,4.0756628678779725,-0.8040466065147447
637,-4.219159006834867,0.8808081495167555
638,-1.3779546569228396,-0.9814635963251545
639,-1.2473575324464437,-0.9481480780091622
640,2.1021976845258417,0.8620977904990541
641,1.9347359442966527,0.9345017387088779
642,3.73614598578265,-0.5601387913229318
643,1.3517632787426226,0.9761080106267076
644,1.0647355343701081,0.8746607628463331
645,4.555537135328358,-0.9877239488056092
646,-0.5877714440009962,-0.5545078450380492
647,1.7651495670637152,0.9811727847476992
648,3.83206959938851,-0.6369049523557752
649,1.1933677759877215,0.9296153673404866
650,3.5873481629243043,-0.431139688167713
651,-0.17549307322251462,-0.17459365869706572
652,3.567697230358824,-0.4133268422247286
653,-4.853525247558071,0.9900567987509176
654,-0.6704780450001879,-0.6213606180946636
655,3.3728786203683603,-0.22922943732307735
656,0.752225406294792,0.6832653758094352
657,-2.7029478844024144,-0.42471292695865
658,3.692208222725645,-0.5232119176511328
659,-0.8569028703543691,-0.7558182480108013
660,2.810705277202458,0.324882396340057
661,-0.00955484954335395,-0.009554704158780873
662,1.3949792066935773,0.9845839429180548
663,4.239594446056028,-0.8902992022568446
664,-4.409148649612497,0.9543738921922214
665,-0.8291867047452961,-0.7373822538652572
666,3.170868629268303,-0.029271793868754798
667,-2.7083334884157315,-0.41983105266860454
668,-4.616705227279246,0.9954258011715711
669,-4.8662983594714415,0.9881793133086743
670,-3.9342742359642315,0.7122381353158862
671,1.0907910938265486,0.8869925062913301
672,2.5164886672648965,0.5851815988513603
673,-4.936112266491372,0.9750781555274897
674,3.042919881449353,0.09851273185605036
675,-1.0290119849688428,-0.8567899220778751
676,-0.9068168211324346,-0.7875460806190523
677,2.442543015569336,0.6434905194871775
678,-4.389953591072732,0.9484665117863967
679,1.5390636583975459,0.9994965611256471
680,2.507773444416702,0.5922264797786547
681,3.225075588184323,-0.08338599738122086
